UTILITYID,UTILNAME,STATE_CODE,YEAR,MONTH,TOT_REV (Thousand $),TOT_SALES (MwH), TOTAL CUSTOMERS 
16604,City of San Antonio - (TX),TX,2012,7,195772.19,2238451.31,734600
16604,City of San Antonio - (TX),TX,2012,8,193442.18,2213573.99,736759
16604,City of San Antonio - (TX),TX,2012,9,189977.05,2269763.85,738254
16604,City of San Antonio - (TX),TX,2012,10,125478.66,1617964.67,738363
16604,City of San Antonio - (TX),TX,2012,11,131660.73,1621668.18,740231
16604,City of San Antonio - (TX),TX,2012,12,109616.85,1369861.47,741544
16609,San Diego Gas & Electric Co,CA,2012,1,226011.96,1444200.23,1389698
16609,San Diego Gas & Electric Co,CA,2012,2,198929.14,1316486.48,1389642
16609,San Diego Gas & Electric Co,CA,2012,3,199951.85,1328598.34,1389928
16609,San Diego Gas & Electric Co,CA,2012,4,186937.71,1252338.57,1390854
16609,San Diego Gas & Electric Co,CA,2012,5,194264.96,1248040.78,1391447
16609,San Diego Gas & Electric Co,CA,2012,6,215195.84,1326692.92,1391915
16609,San Diego Gas & Electric Co,CA,2012,7,219298.59,1345566.69,1393154
16609,San Diego Gas & Electric Co,CA,2012,8,245479.85,1467928.76,1393739
16609,San Diego Gas & Electric Co,CA,2012,9,293230.34,1676696,1393752
16609,San Diego Gas & Electric Co,CA,2012,10,266155.19,1520732.7,1394221
16609,San Diego Gas & Electric Co,CA,2012,11,207588.63,1300464.67,1394881
16609,San Diego Gas & Electric Co,CA,2012,12,220096.51,1398875.21,1395854
16612,City & County of San Francisco,CA,2012,1,6078.21,81875.83,1950
16612,City & County of San Francisco,CA,2012,2,5681.51,76341.1,1939
16612,City & County of San Francisco,CA,2012,3,6034.62,82000.69,1930
16612,City & County of San Francisco,CA,2012,4,5877.97,78101.32,1485
16612,City & County of San Francisco,CA,2012,5,7301.44,80700.97,1946
16612,City & County of San Francisco,CA,2012,6,7617.38,78976.25,1931
16612,City & County of San Francisco,CA,2012,7,7488.62,80298.05,1973
16612,City & County of San Francisco,CA,2012,8,7663.04,81242.55,1955
16612,City & County of San Francisco,CA,2012,9,7687.12,80286.71,1910
16612,City & County of San Francisco,CA,2012,10,7964.96,83742.32,1938
16612,City & County of San Francisco,CA,2012,11,5958.08,79806.74,1940
16612,City & County of San Francisco,CA,2012,12,6022.49,83124.23,1942
16868,City of Seattle - (WA),WA,2012,1,66101.16,955405.33,400874
16868,City of Seattle - (WA),WA,2012,2,67080.61,943792.16,401269
16868,City of Seattle - (WA),WA,2012,3,64284.91,911474.09,401291
16868,City of Seattle - (WA),WA,2012,4,57995.6,820487.58,401342
16868,City of Seattle - (WA),WA,2012,5,55700.55,779841.97,402076
16868,City of Seattle - (WA),WA,2012,6,50083.26,710804.15,402227
16868,City of Seattle - (WA),WA,2012,7,50717.05,716997.63,402561
16868,City of Seattle - (WA),WA,2012,8,48204.13,690747.48,402541
16868,City of Seattle - (WA),WA,2012,9,49370.12,709058.09,403097
16868,City of Seattle - (WA),WA,2012,10,47895.82,692251.98,403336
16868,City of Seattle - (WA),WA,2012,11,49357.57,715637.18,404986
16868,City of Seattle - (WA),WA,2012,12,58339.33,847799.56,405698
17008,Sharyland Utilities LP,TX,2012,1,10863,109973,41031
17008,Sharyland Utilities LP,TX,2012,2,9020.55,101172,38675
17008,Sharyland Utilities LP,TX,2012,3,10685,110017,41405
17008,Sharyland Utilities LP,TX,2012,4,9373,105914,41621
17008,Sharyland Utilities LP,TX,2012,5,9659,104333,45495
17008,Sharyland Utilities LP,TX,2012,6,9543.8,112429.99,45777
17008,Sharyland Utilities LP,TX,2012,7,12512.45,129580.83,45941
17008,Sharyland Utilities LP,TX,2012,8,14195,132744,43911
17008,Sharyland Utilities LP,TX,2012,9,14314.42,137716.64,46425
17008,Sharyland Utilities LP,TX,2012,10,10525.55,116130.63,46671
17008,Sharyland Utilities LP,TX,2012,11,9045,113926,46692
17008,Sharyland Utilities LP,TX,2012,12,11919,116933,46933
17066,Shenandoah Valley Elec Coop,VA,2012,1,20835.11,214726.35,88738
17066,Shenandoah Valley Elec Coop,VA,2012,2,18621.99,193791.36,89039
17066,Shenandoah Valley Elec Coop,VA,2012,3,16316.65,172310.74,89016
17066,Shenandoah Valley Elec Coop,VA,2012,4,15238.62,163701.48,89078
17066,Shenandoah Valley Elec Coop,VA,2012,5,15592.28,175874.05,89134
17066,Shenandoah Valley Elec Coop,VA,2012,6,16501.25,180832.4,89374
17066,Shenandoah Valley Elec Coop,VA,2012,7,18213.69,199859.43,89274
17066,Shenandoah Valley Elec Coop,VA,2012,8,18696.85,203222.36,89548
17066,Shenandoah Valley Elec Coop,VA,2012,9,15887.56,173045.2,89314
17066,Shenandoah Valley Elec Coop,VA,2012,10,15253.82,165146.7,89283
17066,Shenandoah Valley Elec Coop,VA,2012,11,16053.02,177523.22,89304
17066,Shenandoah Valley Elec Coop,VA,2012,12,17740.07,195359.54,89181
17166,Sierra Pacific Power Co,NV,2012,1,54675,646402,324915
17166,Sierra Pacific Power Co,NV,2012,2,52585,610629,324332
17166,Sierra Pacific Power Co,NV,2012,3,56041,639104,324655
17166,Sierra Pacific Power Co,NV,2012,4,50500,587776,323743
17166,Sierra Pacific Power Co,NV,2012,5,55235,637728,323314
17166,Sierra Pacific Power Co,NV,2012,6,57263,659469,323596
17166,Sierra Pacific Power Co,NV,2012,7,69113,763970,324678
17166,Sierra Pacific Power Co,NV,2012,8,75420,764797,324131
17166,Sierra Pacific Power Co,NV,2012,9,62344,677346,324407
17166,Sierra Pacific Power Co,NV,2012,10,59344,642254,324538
17166,Sierra Pacific Power Co,NV,2012,11,50720,617430,324479
17166,Sierra Pacific Power Co,NV,2012,12,59393,690454,326609
17252,Singing River Elec Pwr Assn,AL,2012,1,45.49,382.44,386
17252,Singing River Elec Pwr Assn,MS,2012,1,12318.86,112021.35,70484
17252,Singing River Elec Pwr Assn,AL,2012,2,42.92,357.26,388
17252,Singing River Elec Pwr Assn,MS,2012,2,11394.1,102848.48,70569
17252,Singing River Elec Pwr Assn,AL,2012,3,39.8,321.63,388
17252,Singing River Elec Pwr Assn,MS,2012,3,10879.43,97690.7,70667
17252,Singing River Elec Pwr Assn,AL,2012,4,39.64,319.22,387
17252,Singing River Elec Pwr Assn,MS,2012,4,10832.1,97844.69,70721
17252,Singing River Elec Pwr Assn,AL,2012,5,44.57,367.85,388
17252,Singing River Elec Pwr Assn,MS,2012,5,11645.97,105651.75,70842
17252,Singing River Elec Pwr Assn,AL,2012,6,52.55,450.12,389
17252,Singing River Elec Pwr Assn,MS,2012,6,13876.87,128330.88,70849
17252,Singing River Elec Pwr Assn,AL,2012,7,54.74,474.84,389
17252,Singing River Elec Pwr Assn,MS,2012,7,14788.77,137836.31,70858
17252,Singing River Elec Pwr Assn,AL,2012,8,56.6,493.36,389
17252,Singing River Elec Pwr Assn,MS,2012,8,15387.22,144639.04,70840
17252,Singing River Elec Pwr Assn,AL,2012,9,51.96,446.13,390
17252,Singing River Elec Pwr Assn,MS,2012,9,14426.01,133535.93,70870
17252,Singing River Elec Pwr Assn,AL,2012,10,43.5,357.38,389
17252,Singing River Elec Pwr Assn,MS,2012,10,12289.96,111995.53,70858
17252,Singing River Elec Pwr Assn,AL,2012,11,41.12,332.51,390
17252,Singing River Elec Pwr Assn,MS,2012,11,10782.06,95411.72,70806
17252,Singing River Elec Pwr Assn,AL,2012,12,43.18,352.43,390
17252,Singing River Elec Pwr Assn,MS,2012,12,10984.91,96459.13,70818
17267,Sioux Valley SW Elec Coop,MN,2012,1,820.33,9707.95,2974
17267,Sioux Valley SW Elec Coop,SD,2012,1,4137.81,51893.41,18876
17267,Sioux Valley SW Elec Coop,MN,2012,2,808.08,9580.69,2963
17267,Sioux Valley SW Elec Coop,SD,2012,2,4242.23,53298.92,18852
17267,Sioux Valley SW Elec Coop,MN,2012,3,740.94,8075.69,2966
17267,Sioux Valley SW Elec Coop,SD,2012,3,4162.71,47872.68,18851
17267,Sioux Valley SW Elec Coop,MN,2012,4,652.02,7111.03,2968
17267,Sioux Valley SW Elec Coop,SD,2012,4,3524.55,41287.09,18961
17267,Sioux Valley SW Elec Coop,MN,2012,5,688.54,6796.28,2966
17267,Sioux Valley SW Elec Coop,SD,2012,5,3707.91,39958.88,19082
17267,Sioux Valley SW Elec Coop,MN,2012,6,741.98,7568.79,2984
17267,Sioux Valley SW Elec Coop,SD,2012,6,3928.29,43043.76,19091
17267,Sioux Valley SW Elec Coop,MN,2012,7,841.75,8654.2,2979
17267,Sioux Valley SW Elec Coop,SD,2012,7,4503.39,49602.11,19121
17267,Sioux Valley SW Elec Coop,MN,2012,8,812.22,8412.01,2993
17267,Sioux Valley SW Elec Coop,SD,2012,8,4843.8,54981.5,19167
17267,Sioux Valley SW Elec Coop,MN,2012,9,827.53,8376.57,2979
17267,Sioux Valley SW Elec Coop,SD,2012,9,4307.86,46962,19149
17267,Sioux Valley SW Elec Coop,MN,2012,10,816.3,8277.4,2983
17267,Sioux Valley SW Elec Coop,SD,2012,10,4040.91,42910.49,19197
17267,Sioux Valley SW Elec Coop,MN,2012,11,805.12,8447.2,2987
17267,Sioux Valley SW Elec Coop,SD,2012,11,3970.1,43715.07,19201
17267,Sioux Valley SW Elec Coop,MN,2012,12,890.28,9062.38,2977
17267,Sioux Valley SW Elec Coop,SD,2012,12,4474.15,46835.77,19132
17470,Snohomish County PUD No 1,WA,2012,1,53768,676098,324047
17470,Snohomish County PUD No 1,WA,2012,2,55264,687962,324098
17470,Snohomish County PUD No 1,WA,2012,3,51350,640998,324266
17470,Snohomish County PUD No 1,WA,2012,4,48797,619491,324169
17470,Snohomish County PUD No 1,WA,2012,5,38211,494637,324100
17470,Snohomish County PUD No 1,WA,2012,6,38288,497990,323899
17470,Snohomish County PUD No 1,WA,2012,7,33803,446071,324149
17470,Snohomish County PUD No 1,WA,2012,8,35972,467940,324283
17470,Snohomish County PUD No 1,WA,2012,9,30761,408184,324710
17470,Snohomish County PUD No 1,WA,2012,10,39321,502590,325244
17470,Snohomish County PUD No 1,WA,2012,11,38597,473110,325827
17470,Snohomish County PUD No 1,WA,2012,12,50587,613874,326175
17539,South Carolina Electric&Gas Co,SC,2012,1,182274,1739641,664388
17539,South Carolina Electric&Gas Co,SC,2012,2,160779,1545657,666195
17539,South Carolina Electric&Gas Co,SC,2012,3,163533,1575499,667659
17539,South Carolina Electric&Gas Co,SC,2012,4,156408,1552462,666752
17539,South Carolina Electric&Gas Co,SC,2012,5,179131,1856227,668752
17539,South Carolina Electric&Gas Co,SC,2012,6,217800,1903193,669530
17539,South Carolina Electric&Gas Co,SC,2012,7,240611,2295917,670196
17539,South Carolina Electric&Gas Co,SC,2012,8,238168,2082912,671562
17539,South Carolina Electric&Gas Co,SC,2012,9,191766,1827554,668871
17539,South Carolina Electric&Gas Co,SC,2012,10,166610,1617293,671196
17539,South Carolina Electric&Gas Co,SC,2012,11,190159,1634579,669508
17539,South Carolina Electric&Gas Co,SC,2012,12,191942,1673472,670025
17543,South Carolina Public Service Authority,SC,2012,1,58843.59,933067.99,164946
17543,South Carolina Public Service Authority,SC,2012,2,55791.21,876635.91,165181
17543,South Carolina Public Service Authority,SC,2012,3,58663.89,939944.04,165245
17543,South Carolina Public Service Authority,SC,2012,4,52922.42,860971.83,165771
17543,South Carolina Public Service Authority,SC,2012,5,57450.59,912874.24,166003
17543,South Carolina Public Service Authority,SC,2012,6,63600.12,958819.61,166077
17543,South Carolina Public Service Authority,SC,2012,7,74707.98,1078928.13,166505
17543,South Carolina Public Service Authority,SC,2012,8,78101.7,1115931.62,166736
17543,South Carolina Public Service Authority,SC,2012,9,62109.75,922119,166537
17543,South Carolina Public Service Authority,SC,2012,10,56325.24,896415.38,166659
17543,South Carolina Public Service Authority,SC,2012,11,49040.54,775044.63,166891
17543,South Carolina Public Service Authority,SC,2012,12,56584.59,873563.13,166837
17564,South Kentucky Rural E C C,KY,2012,1,12275.84,122178.57,65975
17564,South Kentucky Rural E C C,TN,2012,1,28.67,237.99,188
17564,South Kentucky Rural E C C,KY,2012,2,11614.32,120375.88,66234
17564,South Kentucky Rural E C C,TN,2012,2,26.7,223.93,188
17564,South Kentucky Rural E C C,KY,2012,3,9513.35,99105.34,66291
17564,South Kentucky Rural E C C,TN,2012,3,21.92,186.45,188
17564,South Kentucky Rural E C C,KY,2012,4,8052.37,80883.36,66033
17564,South Kentucky Rural E C C,TN,2012,4,21.79,184.26,188
17564,South Kentucky Rural E C C,KY,2012,5,8354.53,81445.42,66037
17564,South Kentucky Rural E C C,TN,2012,5,23.11,189.47,189
17564,South Kentucky Rural E C C,KY,2012,6,9379.47,91428.03,66345
17564,South Kentucky Rural E C C,TN,2012,6,25.11,216.18,192
17564,South Kentucky Rural E C C,KY,2012,7,10783.37,107744.21,66109
17564,South Kentucky Rural E C C,TN,2012,7,31,267.99,191
17564,South Kentucky Rural E C C,KY,2012,8,10839.23,110483.12,66411
17564,South Kentucky Rural E C C,TN,2012,8,31.1,275.57,190
17564,South Kentucky Rural E C C,KY,2012,9,9905.18,98205.97,66127
17564,South Kentucky Rural E C C,TN,2012,9,28.08,239.35,190
17564,South Kentucky Rural E C C,KY,2012,10,8469.5,78973.77,66106
17564,South Kentucky Rural E C C,TN,2012,10,22.72,190.17,193
17564,South Kentucky Rural E C C,KY,2012,11,10354.32,94389.32,66160
17564,South Kentucky Rural E C C,TN,2012,11,24.57,200.37,190
17564,South Kentucky Rural E C C,KY,2012,12,11454.35,103670,65816
17564,South Kentucky Rural E C C,TN,2012,12,26.42,217.48,187
17609,Southern California Edison Co,CA,2012,1,807503,5937665,4901033
17609,Southern California Edison Co,CA,2012,2,686367,5384118,4903004
17609,Southern California Edison Co,CA,2012,3,729234,5838381,4905495
17609,Southern California Edison Co,CA,2012,4,695966,5416330,4907312
17609,Southern California Edison Co,CA,2012,5,756862,5861950,4908753
17609,Southern California Edison Co,CA,2012,6,1063077,6290013,4905537
17609,Southern California Edison Co,CA,2012,7,974067,6736639,4911997
17609,Southern California Edison Co,CA,2012,8,1387079,8162431,4914382
17609,Southern California Edison Co,CA,2012,9,1214717,7163271,4914071
17609,Southern California Edison Co,CA,2012,10,827816,7243142,4917255
17609,Southern California Edison Co,CA,2012,11,723461,5743135,4919812
17609,Southern California Edison Co,CA,2012,12,767617,5819584,4920233
17612,Bear Valley Electric Service,CA,2012,1,3597.11,13258.92,23373
17612,Bear Valley Electric Service,CA,2012,2,3303.49,11792.22,23470
17612,Bear Valley Electric Service,CA,2012,3,3517.24,13653.61,23359
17612,Bear Valley Electric Service,CA,2012,4,2879.01,9678.28,23354
17612,Bear Valley Electric Service,CA,2012,5,2750.79,9101.79,23361
17612,Bear Valley Electric Service,CA,2012,6,2698.05,9141.65,23375
17612,Bear Valley Electric Service,CA,2012,7,2829.37,9826.98,23389
17612,Bear Valley Electric Service,CA,2012,8,2833.13,9467.29,23412
17612,Bear Valley Electric Service,CA,2012,9,2838.35,10103.93,23432
17612,Bear Valley Electric Service,CA,2012,10,2597.38,8408.51,23425
17612,Bear Valley Electric Service,CA,2012,11,2958.52,10771.48,23429
17612,Bear Valley Electric Service,CA,2012,12,3651.03,14898.83,23438
17633,Southern Indiana Gas & Elec Co,IN,2012,1,49815.9,461861.47,146253
17633,Southern Indiana Gas & Elec Co,IN,2012,2,42106.44,426791.26,146369
17633,Southern Indiana Gas & Elec Co,IN,2012,3,42501.93,430141.05,146347
17633,Southern Indiana Gas & Elec Co,IN,2012,4,41341.92,410737.45,146262
17633,Southern Indiana Gas & Elec Co,IN,2012,5,47789.53,488476.74,146198
17633,Southern Indiana Gas & Elec Co,IN,2012,6,51949.28,512186.63,146272
17633,Southern Indiana Gas & Elec Co,IN,2012,7,61682.44,593077.14,146255
17633,Southern Indiana Gas & Elec Co,IN,2012,8,50987.64,520431.03,146312
17633,Southern Indiana Gas & Elec Co,IN,2012,9,43064.06,438047.36,146235
17633,Southern Indiana Gas & Elec Co,IN,2012,10,36711.5,356399.45,146248
17633,Southern Indiana Gas & Elec Co,IN,2012,11,40291.79,395989.63,146436
17633,Southern Indiana Gas & Elec Co,IN,2012,12,43364,430612.86,146654
17642,Southern Public Power District,NE,2012,1,4935.15,73452.32,26666
17642,Southern Public Power District,NE,2012,2,4771.64,70521.86,26656
17642,Southern Public Power District,NE,2012,3,13183.6,60177.9,26658
17642,Southern Public Power District,NE,2012,4,3949.8,57382.19,26660
17642,Southern Public Power District,NE,2012,5,3943.8,55944.11,26662
17642,Southern Public Power District,NE,2012,6,7552.08,101160.79,26260
17642,Southern Public Power District,NE,2012,7,16522.89,170691.12,26125
17642,Southern Public Power District,NE,2012,8,15368.91,161520.85,26216
17642,Southern Public Power District,NE,2012,9,4837.05,60543.92,26152
17642,Southern Public Power District,NE,2012,10,4778.85,63500.48,26279
17642,Southern Public Power District,NE,2012,11,4284.81,59052.98,26282
17642,Southern Public Power District,NE,2012,12,4701.08,62330.36,26284
17647,Southern Pine Elec Power Assn,MS,2012,1,17589,167320,65451
17647,Southern Pine Elec Power Assn,MS,2012,2,15683,147060,65370
17647,Southern Pine Elec Power Assn,MS,2012,3,16050,148894,65413
17647,Southern Pine Elec Power Assn,MS,2012,4,15013,134918,65355
17647,Southern Pine Elec Power Assn,MS,2012,5,15957,149516,65446
17647,Southern Pine Elec Power Assn,MS,2012,6,18596,173555,65445
17647,Southern Pine Elec Power Assn,MS,2012,7,20768,201035,65593
17647,Southern Pine Elec Power Assn,MS,2012,8,20553,201301,65636
17647,Southern Pine Elec Power Assn,MS,2012,9,18502,175757,65509
17647,Southern Pine Elec Power Assn,MS,2012,10,16015,155663,65534
17647,Southern Pine Elec Power Assn,MS,2012,11,16026,149877,65473
17647,Southern Pine Elec Power Assn,MS,2012,12,16510,156166,66455
17694,Southwest Tennessee E M C,TN,2012,1,8592,79208,49374
17694,Southwest Tennessee E M C,TN,2012,2,7770,72364,49165
17694,Southwest Tennessee E M C,TN,2012,3,7076,65135,49191
17694,Southwest Tennessee E M C,TN,2012,4,6705,60212,49179
17694,Southwest Tennessee E M C,TN,2012,5,8065,74133,49220
17694,Southwest Tennessee E M C,TN,2012,6,9450,85599,49287
17694,Southwest Tennessee E M C,TN,2012,7,12252,113864,49309
17694,Southwest Tennessee E M C,TN,2012,8,11810,111441,49324
17694,Southwest Tennessee E M C,TN,2012,9,9873,89124,49269
17694,Southwest Tennessee E M C,TN,2012,10,7568,67344,49273
17694,Southwest Tennessee E M C,TN,2012,11,7600,66686,49251
17694,Southwest Tennessee E M C,TN,2012,12,8192,71530,49147
17698,Southwestern Electric Power Co,AR,2012,1,17710,300370,113899
17698,Southwestern Electric Power Co,LA,2012,1,38378,513839,226399
17698,Southwestern Electric Power Co,TX,2012,1,34810,591770,181280
17698,Southwestern Electric Power Co,AR,2012,2,17005,295592,113929
17698,Southwestern Electric Power Co,LA,2012,2,33026,445763,226951
17698,Southwestern Electric Power Co,TX,2012,2,31229,525965,181739
17698,Southwestern Electric Power Co,AR,2012,3,21647,306253,114022
17698,Southwestern Electric Power Co,LA,2012,3,32747,463258,227440
17698,Southwestern Electric Power Co,TX,2012,3,39452,587736,182350
17698,Southwestern Electric Power Co,AR,2012,4,18538,308091,113927
17698,Southwestern Electric Power Co,LA,2012,4,33335,477462,227101
17698,Southwestern Electric Power Co,TX,2012,4,30695,548886,181615
17698,Southwestern Electric Power Co,AR,2012,5,24915,357993,113950
17698,Southwestern Electric Power Co,LA,2012,5,41031,586912,227335
17698,Southwestern Electric Power Co,TX,2012,5,41498,678643,182158
17698,Southwestern Electric Power Co,AR,2012,6,26934,383948,113916
17698,Southwestern Electric Power Co,LA,2012,6,46706,661142,227635
17698,Southwestern Electric Power Co,TX,2012,6,44284,744215,181915
17698,Southwestern Electric Power Co,AR,2012,7,31756,436530,114016
17698,Southwestern Electric Power Co,LA,2012,7,52038,697586,227768
17698,Southwestern Electric Power Co,TX,2012,7,48722,752143,181815
17698,Southwestern Electric Power Co,AR,2012,8,32498,432534,114336
17698,Southwestern Electric Power Co,LA,2012,8,54395,737160,227646
17698,Southwestern Electric Power Co,TX,2012,8,50593,746418,182665
17698,Southwestern Electric Power Co,AR,2012,9,23055,349848,114280
17698,Southwestern Electric Power Co,LA,2012,9,46106,555718,227665
17698,Southwestern Electric Power Co,TX,2012,9,40888,643440,182129
17698,Southwestern Electric Power Co,AR,2012,10,18039,292015,114136
17698,Southwestern Electric Power Co,LA,2012,10,36698,476136,227435
17698,Southwestern Electric Power Co,TX,2012,10,34752,575920,180939
17698,Southwestern Electric Power Co,AR,2012,11,17521,292674,114213
17698,Southwestern Electric Power Co,LA,2012,11,31133,427787,227227
17698,Southwestern Electric Power Co,TX,2012,11,31494,537815,181772
